1, 2, 86816, 2.88611, 
2, 2, 86816, 2.88889, 
3, 2, 86816, 2.89167, 
4, 2, 86816, 2.89444, 
5, 2, 86816, 2.89722, 
6, 2, 86816, 2.9, 
7, 2, 86816, 2.90278, 
8, 2, 86816, 2.90556, 
9, 2, 86816, 2.90833, 
10, 2, 86816, 2.91111, 
11, 2, 86816, 2.91389, 
12, 2, 86816, 2.91667, 
13, 2, 86816, 2.91944, 
14, 2, 86816, 17.5333, 
15, 2, 86816, 17.55, 
16, 2, 86816, 17.5667, 
17, 2, 86816, 17.5833, 
18, 2, 86816, 17.6, 
19, 2, 86816, 17.6167, 
20, 2, 86816, 17.6333, 
21, 2, 86816, 17.65, 
22, 2, 86816, 17.6667, 
23, 2, 86816, 17.6833, 
24, 2, 86816, 17.7, 
25, 2, 86816, 17.7167, 
26, 2, 86816, 17.9167, 
27, 2, 86816, 17.9333, 
28, 2, 86816, 17.95, 
29, 2, 86816, 17.9667, 
30, 2, 86816, 17.9833, 
31, 2, 86816, 18, 
32, 2, 86816, 18.0167, 
33, 2, 86816, 18.0333, 
34, 2, 86816, 18.05, 
35, 2, 86816, 18.0667, 
36, 2, 86816, 18.0833, 
37, 2, 86816, 18.1, 
38, 2, 86816, 18.1167, 
39, 2, 86816, 18.1333, 
40, 2, 86816, 18.15, 
41, 2, 86816, 18.1667, 
42, 2, 86816, 18.1833, 
43, 2, 86816, 18.2, 
44, 2, 86816, 18.2167, 
45, 2, 86816, 18.2333, 
46, 2, 86816, 18.25, 
47, 2, 86816, 18.2667, 
48, 2, 86816, 18.2833, 
49, 2, 86816, 18.3, 
50, 2, 86816, 18.3167, 
51, 2, 86816, 18.3333, 
52, 2, 86816, 18.35, 
53, 2, 86816, 18.3667, 
54, 2, 86816, 18.3833, 
55, 2, 86816, 18.4, 
56, 2, 86816, 18.4167, 
57, 2, 86816, 18.4333, 
58, 2, 86816, 18.45, 
59, 2, 86816, 18.4667, 
60, 2, 86816, 18.4833, 
61, 2, 86816, 18.5, 
62, 2, 86816, 18.5167, 
63, 2, 86816, 18.5333, 
64, 2, 86816, 18.55, 
65, 2, 86816, 18.5667, 
66, 2, 86816, 18.5833, 
67, 2, 86816, 18.6, 
68, 2, 86816, 18.6167, 
69, 2, 86816, 18.6333, 
70, 2, 86816, 18.65, 
71, 2, 86816, 18.6667, 
72, 2, 86816, 18.6833, 
73, 2, 86816, 18.7, 
74, 2, 86816, 18.7167, 
75, 2, 86816, 18.7333, 
76, 2, 86816, 18.75, 
77, 2, 86816, 18.7667, 
78, 2, 86816, 18.7833, 
79, 2, 86816, 18.8, 
80, 2, 86816, 18.8167, 
81, 2, 86816, 18.8333, 
82, 2, 86816, 18.85, 
83, 2, 86816, 18.8667, 
84, 2, 86816, 18.8833, 
85, 2, 86816, 18.9, 
86, 2, 86816, 18.9167, 
87, 2, 86816, 18.9333, 
88, 2, 86816, 18.95, 
89, 2, 86816, 18.9667, 
90, 2, 86816, 18.9833, 
91, 2, 86816, 19, 
92, 2, 86816, 19.0167, 
93, 2, 86816, 19.0333, 
94, 2, 86816, 19.05, 
95, 2, 86816, 19.0667, 
96, 2, 86816, 19.0833, 
97, 2, 86816, 19.1, 
98, 2, 86816, 19.1167, 
99, 2, 86816, 19.1333, 
100, 2, 86816, 19.15, 
101, 2, 86816, 19.1667, 
102, 2, 86816, 19.1833, 
103, 2, 86816, 19.2, 
104, 2, 86816, 19.2167, 
105, 2, 86816, 19.2333, 
106, 2, 86816, 19.25, 
107, 2, 86816, 19.2667, 
108, 2, 86816, 19.2833, 
109, 2, 86816, 19.3, 
110, 2, 86816, 19.3167, 
111, 2, 86816, 19.3333, 
112, 2, 86816, 19.35, 
113, 2, 86816, 19.3667, 
114, 2, 86816, 19.3833, 
115, 2, 86816, 19.4, 
116, 2, 86816, 19.4167, 
117, 2, 86816, 19.4333, 
118, 2, 86816, 19.45, 
119, 2, 86816, 19.4667, 
120, 2, 86816, 19.4833, 
121, 2, 86816, 19.5, 
122, 2, 86816, 19.5167, 
123, 2, 86816, 19.5333, 
124, 2, 86816, 19.55, 
125, 2, 86816, 19.5667, 
126, 2, 86816, 19.5833, 
127, 2, 86816, 19.6, 
128, 2, 86816, 19.6167, 
129, 2, 86816, 19.6333, 
130, 2, 86816, 19.65, 
131, 2, 86816, 19.6667, 
132, 2, 86816, 19.6833, 
133, 2, 86816, 19.7, 
134, 2, 86816, 19.7167, 
135, 2, 86816, 19.7333, 
136, 2, 86816, 19.75, 
137, 2, 86816, 19.7667, 
138, 2, 86816, 19.7833, 
139, 2, 86816, 19.8, 
140, 2, 86816, 19.8167, 
141, 2, 86816, 19.8333, 
142, 2, 86816, 19.85, 
143, 2, 86816, 19.8667, 
144, 2, 86816, 19.8833, 
145, 2, 86816, 19.9, 
146, 2, 86816, 19.9167, 
147, 2, 86816, 19.9333, 
148, 2, 86816, 19.95, 
149, 2, 86816, 19.9667, 
150, 2, 86816, 19.9833, 
151, 2, 86816, 20, 
152, 2, 86816, 20.0167, 
153, 2, 86816, 20.0333, 
154, 2, 86816, 20.05, 
155, 2, 86816, 20.0667, 
156, 2, 86816, 20.0833, 
157, 2, 86816, 20.1, 
158, 2, 86816, 20.1167, 
159, 2, 86816, 20.1333, 
160, 2, 86816, 20.15, 
161, 2, 86816, 20.1667, 
162, 2, 86816, 20.1833, 
163, 2, 86816, 20.2, 
164, 2, 86816, 20.2167, 
165, 2, 86816, 20.2333, 
166, 2, 86816, 20.25, 
167, 2, 86816, 20.2667, 
168, 2, 86816, 20.2833, 
169, 2, 86816, 20.3, 
170, 2, 86816, 20.3167, 
171, 2, 86816, 20.3333, 
172, 2, 86816, 20.35, 
173, 2, 86816, 20.3667, 
174, 2, 86816, 20.3833, 
175, 2, 86816, 20.4, 
176, 2, 86816, 20.4167, 
177, 2, 86816, 20.4333, 
178, 2, 86816, 20.45, 
179, 2, 86816, 20.4667, 
180, 2, 86816, 20.4833, 
181, 2, 86816, 20.5, 
182, 2, 86816, 20.5167, 
183, 2, 86816, 20.5333, 
184, 2, 86816, 20.55, 
185, 2, 86816, 20.5667, 
186, 2, 86816, 20.5833, 
187, 2, 86816, 20.6, 
188, 2, 86816, 20.6167, 
189, 2, 86816, 20.6333, 
190, 2, 86816, 20.65, 
191, 2, 86816, 20.6667, 
192, 2, 86816, 20.6833, 
193, 2, 86816, 20.7, 
194, 2, 86816, 20.7167, 
195, 2, 86816, 20.7333, 
196, 2, 86816, 20.75, 
197, 2, 86816, 20.7667, 
198, 2, 86816, 20.7833, 
199, 2, 86816, 20.8, 
200, 2, 86816, 20.8167, 
201, 2, 86816, 20.8333, 
202, 2, 86816, 20.85, 
203, 2, 86816, 20.8667, 
204, 2, 86816, 20.8833, 
205, 2, 86816, 20.9, 
206, 2, 86816, 20.9167, 
207, 2, 86816, 20.9333, 
208, 2, 86816, 20.95, 
209, 2, 86816, 20.9667, 
210, 2, 86816, 20.9833, 
211, 2, 86816, 21, 
212, 2, 86816, 21.0167, 
213, 2, 86816, 21.0333, 
214, 2, 86816, 21.05, 
215, 2, 86816, 21.0667, 
216, 2, 86816, 21.0833, 
217, 2, 86816, 21.1, 
218, 2, 86816, 21.1167, 
219, 2, 86816, 21.1333, 
220, 2, 86816, 21.15, 
221, 2, 86816, 21.1667, 
222, 2, 86816, 21.1833, 
223, 2, 86816, 21.2, 
224, 2, 86816, 21.2167, 
225, 2, 86816, 21.2333, 
226, 2, 86816, 21.25, 
227, 2, 86816, 21.2667, 
228, 2, 86816, 21.2833, 
